AtomicNumber,AtomicSymbol,Element,OrbitalGroup,AtomicType,GroupNumber,Period,SlotNumber,Protons,PX,PY,PZ,P2P3,P12,PE,p1x,p1y,p1z,p2x,p2y,p2z,p3x,p3y,p3z,p4x,p4y,p4z,p5x,p5y,p5z,p6x,p6y,p6z,Neutrons,N1N2,N1,N2,N3,N4,N5,N6,n1x,n1y,n1z,n2x,n2y,n2z,n3x,n3y,n3z,n4x,n4y,n4z,n5x,n5y,n5z,n6x,n6y,n6z,Electrons,e1x,e1y,e1z,e2x,e2y,e2z,e3x,e3y,e3z,e4x,e4y,e4z,e5x,e5y,e5z,e6x,e6y,e6z,SlotOrien,SlotSpin,Tcount,CanBind,StackNum,AltStacks,SlotLayout,SL1,SL2,SL3,SL4
45,Rh,rhodium,36,transitionmetal,9,5,18,1,0,-0.745,0.745,0.3,0.295,0.0648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0,0,0,0,0,0,0.15,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,0.045,0,-0.0648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Z,L,0,N,0,,,,,,
45,Rh,rhodium,36,transitionmetal,9,5,19,1,0,0.745,-0.745,0.3,0.295,0.0648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0,0,0,0,0,0,0.15,0,-0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T,0.045,0,0.0648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Z,R,0,N,0,,,,,,
46,Pd,palladium,36,transitionmetal,10,5,1,4,0,0,0,0.3,0.295,0.0648,0,0,0.15,0,0,-0.15,0,0,0.45,0,0,-0.45,0,0,0,0,0,0,4,0.45,0,2,1,1,0,0,0.15,0,-0.15,0.15,0,0.15,0.15,0,-0.15,0.15,0,0.15,0,0,0,0,0,0,V,0.045,0,0.0648,0.045,0,-0.0648,0.045,0,0.0648,0.045,0,-0.0648,0,0,0,0,0,0,Z,V,2,N,0,,,,,,
46,Pd,palladium,36,transitionmetal,10,5,2,4,0,0,0.745,0.3,0.295,0.0648,0,0.15,0,0,-0.15,0,0,0.45,0,0,-0.45,0,0,0,0,0,0,0,4,0.45,1,0,2,1,0,0,0.15,-0.15,0,0.15,0.15,0,0.15,-0.15,0,0.15,0.15,0,0,0,0,0,0,0,A,0.045,0.0648,0,0.045,-0.0648,0,0.045,0.0648,0,0.045,-0.0648,0,0,0,0,0,0,0,Y,A,2,N,0,,,,1,,
46,Pd,palladium,36,transitionmetal,10,5,3,4,0,0,-0.745,0.3,0.295,0.0648,0,0.15,0,0,-0.15,0,0,0.45,0,0,-0.45,0,0,0,0,0,0,0,4,0.45,1,0,1,2,0,0,0.15,-0.15,0,0.15,0.15,0,0.15,-0.15,0,0.15,0.15,0,0,0,0,0,0,0,V,0.045,0.0648,0,0.045,-0.0648,0,0.045,0.0648,0,0.045,-0.0648,0,0,0,0,0,0,0,Y,V,2,N,0,,,,,,
46,Pd,palladium,36,transitionmetal,10,5,4,4,0,0,1.49,0.3,0.295,0.0648,0,0,0.15,0,0,-0.15,0,0,0.45,0,0,-0.45,0,0,0,0,0,0,4,0.45,1,1,1,1,0,0,0.15,0,0.15,0.15,0,0.15,0.15,0,0.15,0.15,0,0.15,0,0,0,0,0,0,W,0.045,0,0.0648,0.045,0,-0.0648,0.045,0,0.0648,0.045,0,-0.0648,0,0,0,0,0,0,Z,W,2,N,0,,,,4,4,1
46,Pd,palladium,36,transitionmetal,10,5,5,4,0,0,-1.49,0.3,0.295,0.0648,0,0,0.15,0,0,-0.15,0,0,0.45,0,0,-0.45,0,0,0,0,0,0,4,0.45,1,1,1,1,0,0,0.15,0,-0.15,0.15,0,-0.15,0.15,0,-0.15,0.15,0,-0.15,0,0,0,0,0,0,E,0.045,0,0.0648,0.045,0,-0.0648,0.045,0,0.0648,0.045,0,-0.0648,0,0,0,0,0,0,Z,E,2,N,0,,,1,4,1,
46,Pd,palladium,36,transitionmetal,10,5,6,4,0,-0.745,0,0.3,0.295,0.0648,0,0.15,0,0,-0.15,0,0,0.45,0,0,-0.45,0,0,0,0,0,0,0,4,0.45,1,1,1,1,0,0,0.15,-0.15,0,0.15,-0.15,0,0.15,-0.15,0,0.15,-0.15,0,0,0,0,0,0,0,T,0.045,0.0648,0,0.045,0.0648,0,0.045,0.0648,0,0.045,0.0648,0,0,0,0,0,0,0,Y,L,0,N,0,,1,4,4,4,1
46,Pd,palladium,36,transitionmetal,10,5,7,4,0,0.745,0,0.3,0.295,0.0648,0,0.15,0,0,-0.15,0,0,0.45,0,0,-0.45,0,0,0,0,0,0,0,4,0.45,1,1,1,1,0,0,0.15,0.15,0,0.15,0.15,0,0.15,0.15,0,0.15,0.15,0,0,0,0,0,0,0,B,0.045,-0.0648,0,0.045,-0.0648,0,0.045,-0.0648,0,0.045,-0.0648,0,0,0,0,0,0,0,Y,R,0,N,0,,,1,4,1,
46,Pd,palladium,36,transitionmetal,10,5,8,4,0.745,0,0,0.3,0.295,0.0648,0.15,0,0,-0.15,0,0,0.45,0,0,-0.45,0,0,0,0,0,0,0,0,4,0.45,1,1,1,1,0,0,0.15,0,-0.15,0.15,0,-0.15,0.15,0,-0.15,0.15,0,-0.15,0,0,0,0,0,0,B,-0.0648,0,-0.045,-0.0648,0,-0.045,-0.0648,0,-0.045,-0.0648,0,-0.045,0,0,0,0,0,0,X,R,0,N,0,,1,4,4,,
46,Pd,palladium,36,transitionmetal,10,5,9,4,-0.745,0,0,0.3,0.295,0.0648,0.15,0,0,-0.15,0,0,0.45,0,0,-0.45,0,0,0,0,0,0,0,0,4,0.45,1,1,1,1,0,0,-0.15,0,-0.15,-0.15,0,-0.15,-0.15,0,-0.15,-0.15,0,-0.15,0,0,0,0,0,0,T,0.0648,0,-0.045,0.0648,0,-0.045,0.0648,0,-0.045,0.0648,0,-0.045,0,0,0,0,0,0,X,L,0,N,0,,,,,,
46,Pd,palladium,36,transitionmetal,10,5,10,1,0,-1.49,0,0.3,0.295,0.0648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0,0,0,0,0,0,0.15,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,0.045,0,-0.0648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Z,R,0,Y,0,,,,1,,
46,Pd,palladium,36,transitionmetal,10,5,11,1,1.49,0,0,0.3,0.295,0.0648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0,0,0,0,0,0,0.15,0,-0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T,0.045,0,0.0648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Z,R,0,Y,0,,,,,,
46,Pd,palladium,36,transitionmetal,10,5,12,1,0,1.49,0,0.3,0.295,0.0648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0,0,0,0,0,0,0.15,0,-0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T,0.045,0,0.0648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Z,L,0,Y,0,,,,,,
46,Pd,palladium,36,transitionmetal,10,5,13,1,-1.49,0,0,0.3,0.295,0.0648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0,0,0,0,0,0,0.15,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,0.045,0,-0.0648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Z,L,0,Y,0,,,,,,
46,Pd,palladium,36,transitionmetal,10,5,14,1,0,0,2.235,0.3,0.295,0.0648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0,0,0,0,0,0,0.15,-0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T,0.045,0.0648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,L,0,Y,0,,,,,,
46,Pd,palladium,36,transitionmetal,10,5,15,1,0,0,-2.235,0.3,0.295,0.0648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0,0,0,0,0,0,0.15,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,0.045,-0.0648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,R,0,Y,0,,,,,,
46,Pd,palladium,36,transitionmetal,10,5,16,1,0,0.745,0.745,0.3,0.295,0.0648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0,0,0,0,0,0,0.15,0,-0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T,0.045,0,0.0648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Z,L,0,N,0,,,,,,
46,Pd,palladium,36,transitionmetal,10,5,17,1,0,-0.745,-0.745,0.3,0.295,0.0648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0,0,0,0,0,0,0.15,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,0.045,0,-0.0648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Z,R,0,N,0,,,,,,
46,Pd,palladium,36,transitionmetal,10,5,18,1,0,-0.745,0.745,0.3,0.295,0.0648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0,0,0,0,0,0,0.15,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,0.045,0,-0.0648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Z,L,0,N,0,,,,,,
46,Pd,palladium,36,transitionmetal,10,5,19,1,0,0.745,-0.745,0.3,0.295,0.0648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0,0,0,0,0,0,0.15,0,-0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T,0.045,0,0.0648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Z,R,0,N,0,,,,,,
47,Ag,silver,36,transitionmetal,11,5,1,4,0,0,0,0.3,0.295,0.0648,0,0,0.15,0,0,-0.15,0,0,0.45,0,0,-0.45,0,0,0,0,0,0,4,0.45,0,2,1,1,0,0,0.15,0,-0.15,0.15,0,0.15,0.15,0,-0.15,0.15,0,0.15,0,0,0,0,0,0,A,0.045,0,0.0648,0.045,0,-0.0648,0.045,0,0.0648,0.045,0,-0.0648,0,0,0,0,0,0,Z,A,2,N,0,,,,,,
47,Ag,silver,36,transitionmetal,11,5,2,4,0,0,0.745,0.3,0.295,0.0648,0,0.15,0,0,-0.15,0,0,0.45,0,0,-0.45,0,0,0,0,0,0,0,4,0.45,1,0,2,1,0,0,0.15,-0.15,0,0.15,0.15,0,0.15,-0.15,0,0.15,0.15,0,0,0,0,0,0,0,V,0.045,0.0648,0,0.045,-0.0648,0,0.045,0.0648,0,0.045,-0.0648,0,0,0,0,0,0,0,Y,V,2,Y,0,,,,1,,
47,Ag,silver,36,transitionmetal,11,5,3,4,0,0,-0.745,0.3,0.295,0.0648,0,0.15,0,0,-0.15,0,0,0.45,0,0,-0.45,0,0,0,0,0,0,0,4,0.45,1,0,2,1,0,0,0.15,-0.15,0,0.15,0.15,0,0.15,-0.15,0,0.15,0.15,0,0,0,0,0,0,0,A,0.045,0.0648,0,0.045,-0.0648,0,0.045,0.0648,0,0.045,-0.0648,0,0,0,0,0,0,0,Y,A,2,Y,0,,,,,,
47,Ag,silver,36,transitionmetal,11,5,4,4,0,0,1.49,0.3,0.295,0.0648,0,0,0.15,0,0,-0.15,0,0,0.45,0,0,-0.45,0,0,0,0,0,0,4,0.45,1,1,1,1,0,0,0.15,0,0.15,0.15,0,0.15,0.15,0,0.15,0.15,0,0.15,0,0,0,0,0,0,W,0.045,0,0.0648,0.045,0,-0.0648,0.045,0,0.0648,0.045,0,-0.0648,0,0,0,0,0,0,Z,W,2,N,0,,,,4,4,1
47,Ag,silver,36,transitionmetal,11,5,5,4,0,0,-1.49,0.3,0.295,0.0648,0,0,0.15,0,0,-0.15,0,0,0.45,0,0,-0.45,0,0,0,0,0,0,4,0.45,1,1,1,1,0,0,0.15,0,-0.15,0.15,0,-0.15,0.15,0,-0.15,0.15,0,-0.15,0,0,0,0,0,0,E,0.045,0,0.0648,0.045,0,-0.0648,0.045,0,0.0648,0.045,0,-0.0648,0,0,0,0,0,0,Z,E,2,N,0,,,0,4,1,
47,Ag,silver,36,transitionmetal,11,5,6,4,0,-0.745,0,0.3,0.295,0.0648,0,0.15,0,0,-0.15,0,0,0.45,0,0,-0.45,0,0,0,0,0,0,0,4,0.45,1,1,1,1,0,0,0.15,-0.15,0,0.15,-0.15,0,0.15,-0.15,0,0.15,-0.15,0,0,0,0,0,0,0,T,0.045,0.0648,0,0.045,0.0648,0,0.045,0.0648,0,0.045,0.0648,0,0,0,0,0,0,0,Y,L,0,N,0,,2,4,4,4,2
47,Ag,silver,36,transitionmetal,11,5,7,4,0,0.745,0,0.3,0.295,0.0648,0,0.15,0,0,-0.15,0,0,0.45,0,0,-0.45,0,0,0,0,0,0,0,4,0.45,1,1,1,1,0,0,0.15,0.15,0,0.15,0.15,0,0.15,0.15,0,0.15,0.15,0,0,0,0,0,0,0,B,0.045,-0.0648,0,0.045,-0.0648,0,0.045,-0.0648,0,0.045,-0.0648,0,0,0,0,0,0,0,Y,R,0,N,0,,,1,4,0,
47,Ag,silver,36,transitionmetal,11,5,8,4,0.745,0,0,0.3,0.295,0.0648,0.15,0,0,-0.15,0,0,0.45,0,0,-0.45,0,0,0,0,0,0,0,0,4,0.45,1,1,1,1,0,0,0.15,0,-0.15,0.15,0,-0.15,0.15,0,-0.15,0.15,0,-0.15,0,0,0,0,0,0,B,-0.0648,0,-0.045,-0.0648,0,-0.045,-0.0648,0,-0.045,-0.0648,0,-0.045,0,0,0,0,0,0,X,R,0,N,0,,1,4,4,,
47,Ag,silver,36,transitionmetal,11,5,9,4,-0.745,0,0,0.3,0.295,0.0648,0.15,0,0,-0.15,0,0,0.45,0,0,-0.45,0,0,0,0,0,0,0,0,4,0.45,1,1,1,1,0,0,-0.15,0,-0.15,-0.15,0,-0.15,-0.15,0,-0.15,-0.15,0,-0.15,0,0,0,0,0,0,T,0.0648,0,-0.045,0.0648,0,-0.045,0.0648,0,-0.045,0.0648,0,-0.045,0,0,0,0,0,0,X,L,0,N,0,,,,,,
47,Ag,silver,36,transitionmetal,11,5,10,2,0,-1.49,0,0.3,0.295,0.0648,0,0,0.15,0,0,-0.15,0,0,0,0,0,0,0,0,0,0,0,0,2,0.45,0,2,0,0,0,0,0.15,0,0.15,0.15,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,B,0.045,0,-0.0648,0.045,0,-0.0648,0,0,0,0,0,0,0,0,0,0,0,0,Z,R,0,Y,0,,,,2,,
47,Ag,silver,36,transitionmetal,11,5,11,1,1.49,0,0,0.3,0.295,0.0648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0,0,0,0,0,0,0.15,0,-0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T,0.045,0,0.0648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Z,R,0,Y,0,,,,,,
47,Ag,silver,36,transitionmetal,11,5,12,2,0,1.49,0,0.3,0.295,0.0648,0,0,0.15,0,0,-0.15,0,0,0,0,0,0,0,0,0,0,0,0,2,0.45,2,0,0,0,0,0,0.15,0,-0.15,0.15,0,-0.15,0,0,0,0,0,0,0,0,0,0,0,0,T,0.045,0,0.0648,0.045,0,0.0648,0,0,0,0,0,0,0,0,0,0,0,0,Z,L,0,Y,0,,,,,,
47,Ag,silver,36,transitionmetal,11,5,13,1,-1.49,0,0,0.3,0.295,0.0648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0,0,0,0,0,0,0.15,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,0.045,0,-0.0648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Z,L,0,Y,0,,,,,,
47,Ag,silver,36,transitionmetal,11,5,14,1,0,0,2.235,0.3,0.295,0.0648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0,0,0,0,0,0,0.15,-0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T,0.045,0.0648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,L,0,Y,0,,,,,,
47,Ag,silver,36,transitionmetal,11,5,15,2,0,0,-2.235,0.3,0.295,0.0648,0,0.15,0,0,-0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.45,0,2,0,0,0,0,0.15,0.15,0,0.15,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,B,0.045,-0.0648,0,0.045,-0.0648,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,R,0,Y,0,,,,,,
47,Ag,silver,36,transitionmetal,11,5,16,1,0,0.745,0.745,0.3,0.295,0.0648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0,0,0,0,0,0,0.15,0,-0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T,0.045,0,0.0648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Z,L,0,N,0,,,,,,
47,Ag,silver,36,transitionmetal,11,5,17,1,0,-0.745,-0.745,0.3,0.295,0.0648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0,0,0,0,0,0,0.15,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,0.045,0,-0.0648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Z,R,0,N,0,,,,,,
47,Ag,silver,36,transitionmetal,11,5,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Z,N,0,N,0,,,,,,
47,Ag,silver,36,transitionmetal,11,5,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Z,N,0,N,0,,,,,,
48,Cd,cadmium,36,transitionmetal,12,5,1,4,0,0,0,0.3,0.295,0.0648,0,0,0.15,0,0,-0.15,0,0,0.45,0,0,-0.45,0,0,0,0,0,0,4,0.45,0,2,1,1,0,0,0.15,0,-0.15,0.15,0,0.15,0.15,0,-0.15,0.15,0,0.15,0,0,0,0,0,0,V,0.045,0,0.0648,0.045,0,-0.0648,0.045,0,0.0648,0.045,0,-0.0648,0,0,0,0,0,0,Z,V,2,N,0,,,,,,
48,Cd,cadmium,36,transitionmetal,12,5,2,4,0,0,0.745,0.3,0.295,0.0648,0,0.15,0,0,-0.15,0,0,0.45,0,0,-0.45,0,0,0,0,0,0,0,4,0.45,2,0,1,1,0,0,0.15,-0.15,0,0.15,0.15,0,0.15,-0.15,0,0.15,0.15,0,0,0,0,0,0,0,A,0.045,0.0648,0,0.045,-0.0648,0,0.045,0.0648,0,0.045,-0.0648,0,0,0,0,0,0,0,Y,A,2,Y,0,,,,2,,
48,Cd,cadmium,36,transitionmetal,12,5,3,4,0,0,-0.745,0.3,0.295,0.0648,0,0.15,0,0,-0.15,0,0,0.45,0,0,-0.45,0,0,0,0,0,0,0,4,0.45,1,0,2,1,0,0,0.15,-0.15,0,0.15,0.15,0,0.15,-0.15,0,0.15,0.15,0,0,0,0,0,0,0,V,0.045,0.0648,0,0.045,-0.0648,0,0.045,0.0648,0,0.045,-0.0648,0,0,0,0,0,0,0,Y,V,2,Y,0,,,,,,
48,Cd,cadmium,36,transitionmetal,12,5,4,4,0,0,1.49,0.3,0.295,0.0648,0,0,0.15,0,0,-0.15,0,0,0.45,0,0,-0.45,0,0,0,0,0,0,4,0.45,1,1,1,1,0,0,0.15,0,0.15,0.15,0,0.15,0.15,0,0.15,0.15,0,0.15,0,0,0,0,0,0,W,0.045,0,0.0648,0.045,0,-0.0648,0.045,0,0.0648,0.045,0,-0.0648,0,0,0,0,0,0,Z,W,2,N,0,,,,4,4,2
48,Cd,cadmium,36,transitionmetal,12,5,5,4,0,0,-1.49,0.3,0.295,0.0648,0,0,0.15,0,0,-0.15,0,0,0.45,0,0,-0.45,0,0,0,0,0,0,4,0.45,1,1,1,1,0,0,0.15,0,-0.15,0.15,0,-0.15,0.15,0,-0.15,0.15,0,-0.15,0,0,0,0,0,0,E,0.045,0,0.0648,0.045,0,-0.0648,0.045,0,0.0648,0.045,0,-0.0648,0,0,0,0,0,0,Z,E,2,N,0,,,0,4,0,
48,Cd,cadmium,36,transitionmetal,12,5,6,4,0,-0.745,0,0.3,0.295,0.0648,0,0.15,0,0,-0.15,0,0,0.45,0,0,-0.45,0,0,0,0,0,0,0,4,0.45,1,1,1,1,0,0,0.15,-0.15,0,0.15,-0.15,0,0.15,-0.15,0,0.15,-0.15,0,0,0,0,0,0,0,T,0.045,0.0648,0,0.045,0.0648,0,0.045,0.0648,0,0.045,0.0648,0,0,0,0,0,0,0,Y,L,0,N,0,,2,4,4,4,2
48,Cd,cadmium,36,transitionmetal,12,5,7,4,0,0.745,0,0.3,0.295,0.0648,0,0.15,0,0,-0.15,0,0,0.45,0,0,-0.45,0,0,0,0,0,0,0,4,0.45,1,1,1,1,0,0,0.15,0.15,0,0.15,0.15,0,0.15,0.15,0,0.15,0.15,0,0,0,0,0,0,0,B,0.045,-0.0648,0,0.045,-0.0648,0,0.045,-0.0648,0,0.045,-0.0648,0,0,0,0,0,0,0,Y,R,0,N,0,,,0,4,0,
48,Cd,cadmium,36,transitionmetal,12,5,8,4,0.745,0,0,0.3,0.295,0.0648,0.15,0,0,-0.15,0,0,0.45,0,0,-0.45,0,0,0,0,0,0,0,0,4,0.45,1,1,1,1,0,0,0.15,0,-0.15,0.15,0,-0.15,0.15,0,-0.15,0.15,0,-0.15,0,0,0,0,0,0,B,-0.0648,0,-0.045,-0.0648,0,-0.045,-0.0648,0,-0.045,-0.0648,0,-0.045,0,0,0,0,0,0,X,R,0,N,0,,2,4,4,,
48,Cd,cadmium,36,transitionmetal,12,5,9,4,-0.745,0,0,0.3,0.295,0.0648,0.15,0,0,-0.15,0,0,0.45,0,0,-0.45,0,0,0,0,0,0,0,0,4,0.45,1,1,1,1,0,0,-0.15,0,-0.15,-0.15,0,-0.15,-0.15,0,-0.15,-0.15,0,-0.15,0,0,0,0,0,0,T,0.0648,0,-0.045,0.0648,0,-0.045,0.0648,0,-0.045,0.0648,0,-0.045,0,0,0,0,0,0,X,L,0,N,0,,,,,,
48,Cd,cadmium,36,transitionmetal,12,5,10,2,0,-1.49,0,0.3,0.295,0.0648,0,0,0.15,0,0,-0.15,0,0,0,0,0,0,0,0,0,0,0,0,2,0.45,0,2,0,0,0,0,0.15,0,0.15,0.15,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,B,0.045,0,-0.0648,0.045,0,-0.0648,0,0,0,0,0,0,0,0,0,0,0,0,Z,R,0,Y,0,,,,2,,
48,Cd,cadmium,36,transitionmetal,12,5,11,2,1.49,0,0,0.3,0.295,0.0648,0,0,0.15,0,0,-0.15,0,0,0,0,0,0,0,0,0,0,0,0,2,0.45,2,0,0,0,0,0,0.15,0,-0.15,0.15,0,-0.15,0,0,0,0,0,0,0,0,0,0,0,0,T,0.045,0,0.0648,0.045,0,0.0648,0,0,0,0,0,0,0,0,0,0,0,0,Z,R,0,Y,0,,,,,,
48,Cd,cadmium,36,transitionmetal,12,5,12,2,0,1.49,0,0.3,0.295,0.0648,0,0,0.15,0,0,-0.15,0,0,0,0,0,0,0,0,0,0,0,0,2,0.45,2,0,0,0,0,0,0.15,0,-0.15,0.15,0,-0.15,0,0,0,0,0,0,0,0,0,0,0,0,T,0.045,0,0.0648,0.045,0,0.0648,0,0,0,0,0,0,0,0,0,0,0,0,Z,L,0,Y,0,,,,,,
48,Cd,cadmium,36,transitionmetal,12,5,13,2,-1.49,0,0,0.3,0.295,0.0648,0,0,0.15,0,0,-0.15,0,0,0,0,0,0,0,0,0,0,0,0,2,0.45,0,2,0,0,0,0,0.15,0,0.15,0.15,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,B,0.045,0,-0.0648,0.045,0,-0.0648,0,0,0,0,0,0,0,0,0,0,0,0,Z,L,0,Y,0,,,,,,
48,Cd,cadmium,36,transitionmetal,12,5,14,2,0,0,2.235,0.3,0.295,0.0648,0,0.15,0,0,-0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.45,2,0,0,0,0,0,0.15,-0.15,0,0.15,-0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,T,0.045,0.0648,0,0.045,0.0648,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,L,0,Y,0,,,,,,
48,Cd,cadmium,36,transitionmetal,12,5,15,2,0,0,-2.235,0.3,0.295,0.0648,0,0.15,0,0,-0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.45,0,2,0,0,0,0,0.15,0.15,0,0.15,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,B,0.045,-0.0648,0,0.045,-0.0648,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,R,0,Y,0,,,,,,
48,Cd,cadmium,36,transitionmetal,12,5,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Z,N,0,N,0,,,,,,
48,Cd,cadmium,36,transitionmetal,12,5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Z,N,0,N,0,,,,,,
48,Cd,cadmium,36,transitionmetal,12,5,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Z,N,0,N,0,,,,,,
48,Cd,cadmium,36,transitionmetal,12,5,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Z,N,0,N,0,,,,,,
49,In,indium,36,basicmetal,13,5,1,4,0,0,0,0.3,0.295,0.0648,0,0,0.15,0,0,-0.15,0,0,0.45,0,0,-0.45,0,0,0,0,0,0,4,0.45,0,2,1,1,0,0,0.15,0,-0.15,0.15,0,0.15,0.15,0,-0.15,0.15,0,0.15,0,0,0,0,0,0,A,0.045,0,0.0648,0.045,0,-0.0648,0.045,0,0.0648,0.045,0,-0.0648,0,0,0,0,0,0,Z,A,2,N,0,,,,,,
